"STATION","NAME","DATE","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","WDF1","WDFG","WDFI","WDFM","WSF1","WSFG","WSFI","WSFM","WT01","WT03","WT04","WT05","WT06","WT08","WT11","WT14","WT16","WT18"
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-14",,"0.01","0.0","0","77","58",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-15",,"0.00","0.0","0","74","58",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-16",,"0.00","0.0","0","69","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-17",,"0.13","0.0","0","56","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-18",,"0.00","0.0","0","58","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-19",,"0.00","0.0","0","54","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-20",,"0.43","0.0","0","53","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-21",,"0.80","0.0","0","66","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-22",,"0.17","0.0","0","56","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-23",,"0.05","0.0","0","55","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-24",,"0.64","0.0","0","56","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-25",,"0.01","0.0","0","52","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-26",,"0.05","0.0","0","54","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-27",,"0.20","0.0","0","57","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-28",,"0.52","0.0","0","56","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-29",,"0.11","0.0","0","54","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-30",,"0.02","0.0","0","54","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-10-31",,"0.00","0.0","0","58","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-01",,"0.52","0.0","0","51","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-02",,"0.00","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-03",,"0.19","0.0","0","60","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-04",,"0.01","0.0","0","53","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-05",,"0.13","0.0","0","56","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-06",,"0.55","0.0","0","48","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-07",,"0.48","0.0","0","48","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-08",,"0.09","0.0","0","54","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-09",,"0.21","0.0","0","54","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-10",,"0.06","0.0","0","56","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-11",,"0.08","0.0","0","56","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-12",,"1.01","0.0","0","53","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-13",,"0.41","0.0","0","53","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-14",,"0.98","0.0","0","54","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-15",,"0.06","0.0","0","50","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-16",,"0.16","0.0","0","50","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-17",,"0.00","0.0","0","52","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-18",,"0.22","0.0","0","48","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-19",,"0.93","0.0","0","45","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-20",,"0.00","0.0","0","43","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-21",,"0.06","0.0","0","45","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-22",,"0.35","0.0","0","52","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-23",,"0.51","0.0","0","54","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-24",,"0.34","0.0","0","52","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-25",,"0.06","0.0","0","55","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-26",,"0.22","0.0","0","56","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-27",,"0.00","0.0","0","51","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-28",,"0.00","0.0","0","46","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-29",,"0.00","0.0","0","49","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-11-30",,"0.00","0.0","0","43","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-01",,"0.00","0.0","0","41","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-02",,"0.00","0.0","0","42","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-03",,"0.00","0.0","0","46","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-04",,"0.00","0.0","0","49","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-05",,"0.53","0.0","0","50","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-06",,"0.19","0.0","0","48","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-07",,"0.05","0.0","0","46","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-08",,"0.41","0.0","0","46","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-09",,"0.01","0.0","0","47","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-10",,"0.00","0.0","0","44","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-11",,"0.00","0.0","0","42","31",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-12",,"0.00","0.0","0","44","33",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-13",,"0.00","0.0","0","40","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-14",,"0.06","0.0","0","46","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-15",,"0.26","0.0","0","47","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-16",,"0.14","0.0","0","48","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-17",,"0.05","0.0","0","50","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-18",,"0.21","0.0","0","50","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-19",,"0.67","0.0","0","50","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-20",,"0.26","0.0","0","48","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-21",,"0.00","0.0","0","48","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-22",,"0.54","0.0","0","52","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-23",,"0.11","0.0","0","56","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-24",,"0.26","0.0","0","56","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-25",,"0.01","0.0","0","51","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-26",,"0.15","0.0","0","48","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-27",,"0.20","0.0","0","51","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-28",,"0.01","0.0","0","50","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-29",,"0.00","0.0","0","47","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-30",,"0.08","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1963-12-31",,"0.74","0.0","0","58","51",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-01",,"1.29","0.0","0","53","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-02",,"0.00","0.0","0","48","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-03",,"0.07","0.0","0","49","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-04",,"0.01","0.0","0","48","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-05",,"0.23","0.0","0","45","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-06",,"0.19","0.0","0","48","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-07",,"0.00","0.0","0","42","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-08",,"0.19","0.0","0","45","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-09",,"0.48","0.0","0","41","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-10",,"0.00","0.0","0","48","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-11",,"0.00","0.0","0","48","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-12",,"0.00","0.0","0","53","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-13",,"0.67","0.0","0","46","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-14",,"0.00","0.0","0","48","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-15",,"0.46","0.0","0","53","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-16",,"0.39","0.0","0","54","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-17",,"0.65","0.0","0","44","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-18",,"0.01","0.0","0","44","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-19",,"0.67","0.0","0","48","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-20",,"0.39","1.4","0","44","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-21",,"0.07","0.0","0","43","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-22",,"0.11","0.0","0","40","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-23",,"0.00","0.0","0","44","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-24",,"0.84","0.0","0","50","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-25",,"0.29","0.0","0","48","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-26",,"0.01","0.0","0","47","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-27",,"0.11","0.0","0","50","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-28",,"0.25","0.0","0","48","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-29",,"0.17","0.0","0","50","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-30",,"0.14","0.0","0","46","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-01-31",,"0.47","0.0","0","50","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-01",,"0.00","0.0","0","50","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-02",,"0.00","0.0","0","49","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-03",,"0.00","0.0","0","56","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-04",,"0.02","0.0","0","52","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-05",,"0.00","0.0","0","45","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-06",,"0.00","0.0","0","48","33",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-07",,"0.00","0.0","0","44","33",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-08",,"0.00","0.0","0","45","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-09",,"0.00","0.0","0","51","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-10",,"0.21","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-11",,"0.02","0.0","0","47","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-12",,"0.15","0.0","0","44","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-13",,"0.00","0.0","0","49","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-14",,"0.14","0.0","0","46","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-15",,"0.21","0.0","0","46","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-16",,"0.05","0.0","0","47","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-17",,"0.10","0.0","0","48","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-18",,"0.02","0.0","0","54","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-19",,"0.00","0.0","0","52","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-20",,"0.00","0.0","0","53","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-21",,"0.00","0.0","0","52","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-22",,"0.00","0.0","0","55","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-23",,"0.04","0.0","0","54","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-24",,"0.00","0.0","0","52","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-25",,"0.00","0.0","0","54","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-26",,"0.00","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-27",,"0.00","0.0","0","53","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-28",,"0.10","0.0","0","53","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-02-29",,"0.49","0.0","0","45","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-01",,"0.11","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-02",,"0.05","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-03",,"0.12","0.0","0","47","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-04",,"0.29","0.0","0","52","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-05",,"0.43","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-06",,"0.09","0.0","0","46","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-07",,"0.01","0.0","0","47","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-08",,"0.26","0.0","0","48","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-09",,"0.00","0.0","0","48","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-10",,"0.22","0.0","0","46","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-11",,"0.18","0.0","0","50","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-12",,"0.03","0.0","0","44","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-13",,"0.00","0.0","0","47","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-14",,"0.07","0.0","0","52","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-15",,"0.00","0.0","0","54","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-16",,"0.00","0.0","0","55","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-17",,"0.65","0.0","0","50","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-18",,"0.00","0.0","0","48","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-19",,"0.00","0.0","0","50","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-20",,"0.22","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-21",,"0.03","0.0","0","50","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-22",,"0.27","0.0","0","52","39",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-23",,"0.00","0.0","0","53","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-24",,"0.00","0.0","0","51","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-25",,"0.00","0.0","0","46","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-26",,"0.15","0.0","0","50","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-27",,"0.00","0.0","0","55","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-28",,"0.00","0.0","0","68","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-29",,"0.00","0.0","0","73","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-30",,"0.00","0.0","0","68","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-03-31",,"0.02","0.0","0","60","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-01",,"0.06","0.0","0","53","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-02",,"0.00","0.0","0","54","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-03",,"0.00","0.0","0","59","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-04",,"0.57","0.0","0","52","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-05",,"0.05","0.0","0","51","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-06",,"0.00","0.0","0","62","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-07",,"0.00","0.0","0","67","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-08",,"0.00","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-09",,"0.06","0.0","0","55","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-10",,"0.03","0.0","0","52","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-11",,"0.00","0.0","0","54","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-12",,"0.01","0.0","0","56","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-13",,"0.00","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-14",,"0.03","0.0","0","54","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-15",,"0.05","0.0","0","50","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-16",,"0.00","0.0","0","56","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-17",,"0.00","0.0","0","55","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-18",,"0.00","0.0","0","58","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-19",,"0.00","0.0","0","63","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-20",,"0.07","0.0","0","56","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-21",,"0.00","0.0","0","52","43",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-22",,"0.21","0.0","0","51","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-23",,"0.00","0.0","0","58","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-24",,"0.00","0.0","0","66","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-25",,"0.00","0.0","0","54","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-26",,"0.11","0.0","0","57","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-27",,"0.00","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-28",,"0.00","0.0","0","64","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-29",,"0.03","0.0","0","53","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-04-30",,"0.01","0.0","0","58","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-05-01",,"0.01","0.0","0","54","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-05-02",,"0.00","0.0","0","55","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-05-03",,"0.00","0.0","0","61","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1964-05-04",,"0.48","0.0","0","52","44",,,,,,,,,,,,,,,,,,
